customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Predicted_Churn,Risk_Level,Customer_Segment,Retention_Priority,Top_SHAP_Drivers,SHAP_Values,SHAP_Directions,Final_Retention_Action
4376-KFVRS,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,No,0.0041972185,0,Low,0.0,Low,tenure | Contract Month-to-month | Contract Two year | OnlineSecurity No | Contract One year,-1.4373 | -1.1265 | -0.8457 | -0.4957 | -0.3057,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Review pricing
7363-QTBIW,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.1,No,0.7592472,1,High,1.0,Critical,Contract Month-to-month | MultipleLines No | OnlineSecurity No | PaymentMethod Electronic check | MonthlyCharges,0.6552 | -0.2576 | 0.196 | 0.169 | 0.1399,Increases churn risk | Reduces churn risk | Increases churn risk | Increases churn risk | Increases churn risk,Priority retention outreach; Offer long-term contract incentive; Promote online security; Offer technical support
6158-HDPXZ,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.35,25.35,No,0.6873182,1,Medium,1.0,Medium,tenure | Contract Month-to-month | MonthlyCharges | PaymentMethod Electronic check | PaperlessBilling No,0.9398 | 0.584 | -0.3197 | -0.3015 | -0.24,Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
5419-CONWX,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.8,442.85,Yes,0.909331,1,High,1.0,Critical,MonthlyCharges | Contract Month-to-month | tenure | InternetService Fiber optic | MultipleLines No,0.8564 | 0.6347 | 0.4161 | 0.226 | -0.2208,Increases churn risk | Increases churn risk | Increases churn risk | Increases churn risk | Reduces churn risk,Immediate personal outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support; Review pricing
9286-DOJGF,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,Yes,0.47546455,0,Medium,0.0,Medium,Contract Month-to-month | tenure | PaymentMethod Electronic check | InternetService Fiber optic | MonthlyCharges,0.598 | -0.4993 | -0.4456 | 0.2145 | -0.1636,Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support
2408-PSJVE,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2924.05,No,0.02686804,0,Low,1.0,Low,tenure | TechSupport No | MonthlyCharges | PaymentMethod Electronic check | TotalCharges,-0.6444 | -0.4396 | -0.371 | -0.3539 | -0.3405,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security
2087-QAREY,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.7,1178.75,No,0.1985003,0,Low,1.0,Low,Contract Month-to-month | PaymentMethod Electronic check | InternetService DSL | InternetService Fiber optic | tenure,0.4166 | -0.3149 | -0.3101 | -0.2816 | -0.2487,Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security; Offer technical support
6777-TGHTM,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,Yes,0.29896274,0,Low,0.0,Low,Contract Month-to-month | OnlineSecurity No | MonthlyCharges | PaymentMethod Electronic check | tenure,-0.7373 | -0.4138 | 0.3948 | -0.2608 | -0.2236,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer technical support; Review pricing
6507-ZJSUR,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,No,0.6232685,1,Medium,1.0,Medium,Contract Month-to-month | tenure | MultipleLines No | OnlineSecurity No | InternetService Fiber optic,0.5675 | -0.4122 | -0.3032 | 0.1867 | 0.1743,Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk | Increases churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support; Review pricing
5025-GOOKI,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,No,0.0849003,0,Low,1.0,Low,MonthlyCharges | OnlineSecurity No | Contract Month-to-month | TechSupport No | PaymentMethod Electronic check,-0.8753 | -0.5028 | 0.4826 | -0.4437 | -0.2614,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive
6080-LNESI,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,No,0.0115259765,0,Low,1.0,Low,Contract Month-to-month | Contract Two year | tenure | OnlineSecurity No | PaymentMethod Mailed check,-1.0429 | -0.6424 | -0.5256 | -0.4354 | -0.3036,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
2236-HILPA,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,No,0.0019753238,0,Low,1.0,Low,Contract Month-to-month | Contract Two year | MonthlyCharges | tenure | OnlineSecurity No,-1.0765 | -0.737 | -0.7233 | -0.6295 | -0.3609,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
1386-ZIKUV,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,No,0.061229642,0,Low,1.0,Low,MonthlyCharges | OnlineSecurity No | TechSupport No | Contract Month-to-month | PaymentMethod Electronic check,-0.9507 | -0.657 | -0.4628 | 0.4571 | -0.2544,Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive
3365-SAIGS,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,1329.15,No,0.6016029,1,Medium,1.0,Medium,Contract Month-to-month | tenure | MultipleLines No | PaymentMethod Electronic check | TotalCharges,0.6282 | -0.2271 | -0.2267 | 0.1803 | -0.1745,Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support; Review pricing
6061-GWWAV,Male,0,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,70.2,2894.55,No,0.031738687,0,Low,0.0,Low,Contract Month-to-month | OnlineSecurity No | tenure | StreamingMovies Yes | PaymentMethod Electronic check,-0.9048 | -0.4022 | -0.3837 | -0.3455 | -0.2001,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer technical support
9979-RGMZT,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,94.05,633.45,No,0.3921041,0,Low,1.0,Low,Contract Month-to-month | MonthlyCharges | tenure | StreamingMovies Yes | MultipleLines No,-1.3262 | 0.4363 | 0.3081 | 0.1986 | -0.1924,Reduces churn risk | Increases churn risk | Increases churn risk | Increases churn risk | Reduces churn risk,Maintain regular engagement; Promote online security; Offer technical support; Review pricing
8445-DNBAE,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,50.05,No,0.43182063,0,Medium,1.0,Medium,MonthlyCharges | Contract Month-to-month | tenure | InternetService Fiber optic | InternetService DSL,-0.6676 | 0.6057 | 0.5752 | -0.2874 | -0.2696,Reduces churn risk | Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
6872-HXFNF,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,No,0.009286636,0,Low,0.0,Low,tenure | Contract Month-to-month | TotalCharges | MonthlyCharges | PaymentMethod Electronic check,-0.9945 | -0.9051 | -0.5393 | -0.4543 | -0.3781,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Promote online security
1320-HTRDR,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,220.6,Yes,0.8455261,1,High,1.0,Critical,Contract Month-to-month | MonthlyCharges | OnlineSecurity No | tenure | TotalCharges,0.7274 | -0.3472 | 0.2592 | 0.2376 | 0.2309,Increases churn risk | Reduces churn risk | Increases churn risk | Increases churn risk | Increases churn risk,Immediate personal outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
3923-CSIHK,Female,1,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,3444.85,Yes,0.45046607,0,Medium,0.0,Medium,tenure | Contract Month-to-month | TotalCharges | MultipleLines No | PaymentMethod Electronic check,-0.7863 | 0.592 | -0.3727 | -0.2762 | 0.2341,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support
2446-ZKVAF,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,No,0.13422078,0,Low,1.0,Low,tenure | Contract Month-to-month | PaymentMethod Electronic check | PaperlessBilling No | InternetService Fiber optic,-0.4568 | 0.3492 | -0.3357 | -0.2876 | -0.2406,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security; Offer technical support
4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,0.29388407,0,Low,1.0,Low,Contract Month-to-month | InternetService DSL | tenure | InternetService Fiber optic | PaperlessBilling No,0.4925 | -0.2796 | -0.2559 | -0.219 | -0.1853,Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security; Offer technical support
5457-COLHT,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,No,0.0062599843,0,Low,0.0,Low,Contract Month-to-month | Contract Two year | tenure | MonthlyCharges | OnlineSecurity No,-0.799 | -0.7711 | -0.5901 | -0.4292 | -0.3365,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Review pricing
2254-DLXRI,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,No,0.93234384,1,High,1.0,Critical,tenure | Contract Month-to-month | TotalCharges | PaymentMethod Electronic check | OnlineSecurity No,1.15 | 0.7402 | 0.5793 | -0.3056 | 0.2763,Increases churn risk | Increases churn risk | Increases churn risk | Reduces churn risk | Increases churn risk,Immediate personal outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
5339-PXDVH,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,No,0.45428416,0,Medium,1.0,Medium,OnlineSecurity No | Contract Month-to-month | PaperlessBilling No | OnlineSecurity Yes | InternetService Fiber optic,-0.8369 | 0.5334 | -0.4034 | -0.1841 | 0.1474,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Proactive retention communication; Offer long-term contract incentive; Provide new-customer support; Offer technical support; Review pricing
2386-LAHRK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.5,53.5,Yes,0.7661958,1,High,1.0,Critical,tenure | Contract Month-to-month | PaymentMethod Electronic check | TotalCharges | OnlineSecurity No,0.8486 | 0.617 | -0.3172 | 0.3018 | 0.2527,Increases churn risk | Increases churn risk | Reduces churn risk | Increases churn risk | Increases churn risk,Priority retention outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
5062-CJJKH,Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,No,0.107843414,0,Low,1.0,Low,Contract Month-to-month | StreamingMovies Yes | tenure | OnlineSecurity No | PaymentMethod Electronic check,-0.9317 | -0.3087 | -0.2046 | 0.2033 | -0.185,Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Maintain regular engagement; Promote online security; Offer technical support
8930-XOTDP,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.95,1082.8,No,0.23218268,0,Low,1.0,Low,Contract Month-to-month | tenure | PaymentMethod Electronic check | InternetService DSL | InternetService Fiber optic,0.4141 | -0.413 | -0.3445 | -0.2556 | -0.234,Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security; Offer technical support
4779-ZGICK,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,No,0.007492979,0,Low,1.0,Low,Contract Month-to-month | Contract Two year | OnlineSecurity No | tenure | TechSupport No,-1.1199 | -0.7865 | -0.4448 | -0.3993 | -0.357,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
9534-NSXEM,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.65,595.5,No,0.0051644277,0,Low,1.0,Low,Contract Month-to-month | MonthlyCharges | OnlineSecurity No | tenure | TechSupport No,-1.091 | -0.811 | -0.4675 | -0.4346 | -0.3112,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
3716-BDVDB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,69.1,Yes,0.97408175,1,High,1.0,Critical,tenure | TotalCharges | Contract Month-to-month | OnlineSecurity No | InternetService Fiber optic,1.1183 | 0.8447 | 0.738 | 0.2655 | 0.2465,Increases churn risk | Increases churn risk | Increases churn risk | Increases churn risk | Increases churn risk,Immediate personal outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
9842-EFSYY,Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,No,0.38510776,0,Low,1.0,Low,OnlineSecurity No | Contract Month-to-month | MonthlyCharges | DeviceProtection Yes | PaymentMethod Electronic check,-0.5585 | 0.4978 | -0.3441 | 0.2481 | -0.2135,Reduces churn risk | Increases churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Provide new-customer support; Offer technical support
9122-UMROB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,0.6157503,1,Medium,1.0,Medium,tenure | Contract Month-to-month | OnlineSecurity No | TechSupport No | MonthlyCharges,1.1282 | 0.6101 | -0.3427 | -0.3215 | -0.2315,Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Provide new-customer support
1867-BDVFH,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,834.2,Yes,0.7447263,1,High,1.0,Critical,Contract Month-to-month | Dependents No | PaymentMethod Electronic check | OnlineSecurity No | InternetService Fiber optic,0.6564 | -0.2915 | 0.2346 | 0.2143 | 0.1964,Increases churn risk | Reduces churn risk | Increases churn risk | Increases churn risk | Increases churn risk,Priority retention outreach; Offer long-term contract incentive; Promote online security; Offer technical support
5949-EBSQK,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,Yes,0.06854615,0,Low,1.0,Low,MonthlyCharges | TechSupport No | gender Female | Contract Month-to-month | PaymentMethod Electronic check,-0.6788 | -0.4751 | -0.3644 | 0.3469 | -0.2488,Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Provide new-customer support; Promote online security
4160-AMJTL,Female,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,Yes,0.2690282,0,Low,1.0,Low,Contract Month-to-month | OnlineSecurity No | TechSupport No | OnlineBackup No | InternetService Fiber optic,0.4894 | -0.4003 | -0.3788 | -0.2431 | -0.1788,Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive
